Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Player href
Brendan Chardonnet,FRA,DF,Brest,29-297,1994,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,6,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/16aa7d4c/Brendan-Chardonnet
Jhoanner Chávez,ECU,DF,Lens,22-172,2002,5,5,392,4.4,1,0,1,1,0,0,1,0,0.3,0.3,0.6,0.8,7,4,24,0.23,0.00,0.23,0.23,0.23,0.06,0.13,0.19,0.06,0.19,https://fbref.com/fr/joueurs/649b57e9/Jhoanner-Chavez
Théo Chennahi,FRA,DF,Montpellier,19-251,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/5a5b785e/Theo-Chennahi
Sidiki Cherif,FRA,AT,Angers,17-304,2006,5,3,282,3.1,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,8,2,14,0.00,0.00,0.00,0.00,0.00,0.14,0.06,0.19,0.14,0.19,https://fbref.com/fr/joueurs/78430598/Sidiki-Cherif
Rayan Cherki,FRA,MT,Lyon,21-058,2003,3,1,110,1.2,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.8,8,12,9,0.82,0.00,0.82,0.82,0.82,0.48,0.17,0.65,0.48,0.65,https://fbref.com/fr/joueurs/b34c63a5/Rayan-Cherki
Lucas Chevalier,FRA,GB,Lille,22-343,2001,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/b3d76d84/Lucas-Chevalier
Pedro Chirivella,ESP,MT,Nantes,27-144,1997,7,7,605,6.7,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.4,3,49,6,0.00,0.15,0.15,0.00,0.15,0.02,0.04,0.06,0.02,0.06,https://fbref.com/fr/joueurs/68a26d51/Pedro-Chirivella
Joris Chotard,FRA,MT,Montpellier,23-020,2001,4,4,309,3.4,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,22,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/7909ffa4/Joris-Chotard
Jonathan Clauss,FRA,"MT,DF",Nice,32-019,1992,7,6,538,6.0,1,2,3,1,0,0,0,0,0.6,0.6,1.5,2.2,13,19,28,0.17,0.33,0.50,0.17,0.50,0.11,0.25,0.36,0.11,0.36,https://fbref.com/fr/joueurs/5219ab4a/Jonathan-Clauss
Marcus Coco,FRA,DF,Nantes,28-112,1996,5,3,277,3.1,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,6,13,10,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,https://fbref.com/fr/joueurs/3010aefb/Marcus-Coco
Derek Cornelius,CAN,DF,Marseille,26-324,1997,5,5,407,4.5,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.2,2,15,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,https://fbref.com/fr/joueurs/577744b8/Derek-Cornelius
Pierre Cornud,FRA,DF,Saint-Étienne,27-307,1996,3,3,208,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,2,8,9,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,https://fbref.com/fr/joueurs/edeb21ff/Pierre-Cornud
David Costa,POR,MT,Lens,23-283,2001,4,1,140,1.6,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.7,5,9,6,0.00,0.00,0.00,0.00,0.00,0.36,0.10,0.47,0.36,0.47,https://fbref.com/fr/joueurs/59948ef7/David-Costa
Logan Costa,CPV,DF,Toulouse,23-196,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,https://fbref.com/fr/joueurs/bfb2056e/Logan-Costa
Lasso Coulibaly,GHA,"AT,MT",Auxerre,21-361,2002,2,0,38,0.4,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,0,3,2.37,0.00,2.37,2.37,2.37,0.52,0.00,0.52,0.52,0.52,https://fbref.com/fr/joueurs/78310540/Lasso-Coulibaly
Soumaïla Coulibaly,FRA,DF,Brest,21-000,2003,3,1,141,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/9dff291c/Soumaila-Coulibaly
Tanguy Coulibaly,FRA,AT,Montpellier,23-239,2001,5,3,284,3.2,0,0,0,0,0,0,2,1,0.2,0.2,0.4,0.6,16,5,23,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.19,0.08,0.19,https://fbref.com/fr/joueurs/05ba9d7c/Tanguy-Coulibaly
Nicolas Cozza,FRA,DF,Nantes,25-280,1999,4,2,211,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,3,7,4,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,https://fbref.com/fr/joueurs/8f325097/Nicolas-Cozza
Charlie Cresswell,ENG,DF,Toulouse,22-058,2002,6,4,343,3.8,0,0,0,0,0,0,0,0,1.0,1.0,0.5,1.5,4,13,1,0.00,0.00,0.00,0.00,0.00,0.27,0.12,0.39,0.27,0.39,https://fbref.com/fr/joueurs/4654e5f5/Charlie-Cresswell
Kévin Danois,FRA,"MT,DF",Auxerre,20-108,2004,6,3,311,3.5,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.6,4,29,9,0.00,0.00,0.00,0.00,0.00,0.11,0.08,0.18,0.11,0.18,https://fbref.com/fr/joueurs/e76f6fbe/Kevin-Danois
Kevin Danso,AUT,DF,Lens,26-025,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,https://fbref.com/fr/joueurs/6e33125f/Kevin-Danso
Dante,BRA,DF,Nice,40-362,1983,7,6,563,6.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,6,33,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/fd2bc67d/Dante
Pape Daouda Diongue,SEN,MT,Strasbourg,,,1,1,45,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,0,2,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,https://fbref.com/fr/joueurs/d4925a40/Pape-Daouda-Diongue
Mohammed Daramy,DEN,AT,Reims,22-281,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,0,2,0.00,0.00,0.00,0.00,0.00,0.20,0.32,0.51,0.20,0.51,https://fbref.com/fr/joueurs/06a1d642/Mohammed-Daramy
Jonathan David,CAN,AT,Lille,24-274,2000,7,4,463,5.1,5,0,5,4,1,1,0,0,3.2,2.4,0.2,2.6,8,11,37,0.97,0.00,0.97,0.78,0.78,0.63,0.04,0.66,0.48,0.51,https://fbref.com/fr/joueurs/ce50fd99/Jonathan-David
Zuriko Davitashvili,GEO,"MT,AT",Saint-Étienne,23-242,2001,7,7,599,6.7,3,2,5,3,0,0,0,0,1.5,1.5,1.1,2.6,15,14,37,0.45,0.30,0.75,0.45,0.75,0.23,0.16,0.39,0.23,0.39,https://fbref.com/fr/joueurs/88b4d2e3/Zuriko-Davitashvili
Thibault De Smet,BEL,DF,Reims,26-131,1998,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/5fdcb075/Thibault-De-Smet
Romain Del Castillo,FRA,AT,Brest,28-199,1996,6,5,426,4.7,2,2,4,0,2,3,0,0,2.8,0.4,0.6,1.0,14,21,34,0.42,0.42,0.85,0.00,0.42,0.58,0.12,0.70,0.08,0.20,https://fbref.com/fr/joueurs/0be95d34/Romain-Del-Castillo
Ousmane Dembélé,FRA,AT,Paris S-G,27-152,1997,7,5,430,4.8,4,3,7,4,0,0,1,0,2.6,2.6,3.3,5.9,42,36,68,0.84,0.63,1.47,0.84,1.47,0.55,0.68,1.23,0.55,1.23,https://fbref.com/fr/joueurs/b19db005/Ousmane-Dembele
Arthur Desmas,FRA,GB,Le Havre,30-190,1994,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/e8c5dd4d/Arthur-Desmas
Mamadou Diakhon,FRA,"AT,MT",Reims,19-022,2005,4,0,50,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,1,5,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.22,0.11,0.22,https://fbref.com/fr/joueurs/331c5a98/Mamadou-Diakhon
Bafodé Diakité,FRA,DF,Lille,23-282,2001,7,7,630,7.0,1,1,2,1,0,0,2,0,0.9,0.9,0.1,0.9,3,26,0,0.14,0.14,0.29,0.14,0.29,0.13,0.01,0.14,0.13,0.14,https://fbref.com/fr/joueurs/1bfb6fef/Bafode-Diakite
Oumar Diakité,CIV,AT,Reims,20-299,2003,7,7,498,5.5,2,1,3,2,0,0,3,0,2.1,2.1,0.5,2.6,11,20,26,0.36,0.18,0.54,0.36,0.54,0.38,0.09,0.47,0.38,0.47,https://fbref.com/fr/joueurs/44435c8f/Oumar-Diakite
Habib Diarra,SEN,"MT,AT",Strasbourg,20-285,2004,7,7,568,6.3,2,0,2,1,1,1,1,0,1.5,0.7,0.6,1.3,14,17,20,0.32,0.00,0.32,0.16,0.16,0.23,0.10,0.33,0.11,0.20,https://fbref.com/fr/joueurs/6d0fe035/Habib-Diarra
Krépin Diatta,SEN,DF,Monaco,25-232,1999,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/8104e41e/Krepin-Diatta
Kandet Diawara,GUI,AT,Le Havre,24-247,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/1f038218/Kandet-Diawara
Mahamadou Diawara,FRA,MT,Lyon,19-240,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/1906b842/Mahamadou-Diawara
Bamba Dieng,SEN,AT,Angers,24-205,2000,3,2,210,2.3,1,0,1,1,0,0,1,0,0.6,0.6,0.0,0.6,2,2,14,0.43,0.00,0.43,0.43,0.43,0.24,0.00,0.24,0.24,0.24,https://fbref.com/fr/joueurs/40774c6b/Bamba-Dieng
Sinaly Diomande,CIV,DF,Auxerre,23-188,2001,5,4,385,4.3,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,1,19,3,0.00,0.23,0.23,0.00,0.23,0.00,0.05,0.05,0.00,0.05,https://fbref.com/fr/joueurs/6de23ab0/Sinaly-Diomande
Lois Diony,FRA,AT,Angers,31-299,1992,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/4be0b467/Lois-Diony
Sofiane Diop,FRA,"MT,AT",Nice,24-127,2000,4,0,48,0.5,1,0,1,1,0,0,0,0,0.9,0.9,0.0,1.0,2,4,2,1.87,0.00,1.87,1.87,1.87,1.78,0.09,1.87,1.78,1.87,https://fbref.com/fr/joueurs/19053e31/Sofiane-Diop
Andy Diouf,FRA,MT,Lens,21-150,2003,7,6,544,6.0,1,0,1,1,0,0,0,0,0.4,0.4,0.7,1.1,22,25,16,0.17,0.00,0.17,0.17,0.17,0.07,0.11,0.18,0.07,0.18,https://fbref.com/fr/joueurs/9b5237b1/Andy-Diouf
Yehvann Diouf,FRA,GB,Reims,24-333,1999,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/eedea60b/Yehvann-Diouf
Assane Dioussé,SEN,MT,Auxerre,27-024,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,https://fbref.com/fr/joueurs/7f622eef/Assane-Diousse
Gianluigi Donnarumma,ITA,GB,Paris S-G,25-232,1999,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/08f5afaa/Gianluigi-Donnarumma
Désiré Doué,FRA,AT,Paris S-G,19-133,2005,4,1,147,1.6,0,1,1,0,0,0,0,0,0.5,0.5,1.3,1.7,6,13,20,0.00,0.61,0.61,0.00,0.61,0.28,0.78,1.06,0.28,1.06,https://fbref.com/fr/joueurs/9e7483ff/Desire-Doue
Guela Doué,CIV,DF,Strasbourg,21-363,2002,7,7,630,7.0,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.3,6,25,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,https://fbref.com/fr/joueurs/b4ef3fb5/Guela-Doue
Douglas,BRA,MT,Nantes,27-275,1997,6,6,505,5.6,1,0,1,1,0,0,3,0,1.1,1.1,0.3,1.4,3,27,12,0.18,0.00,0.18,0.18,0.18,0.20,0.05,0.25,0.20,0.25,https://fbref.com/fr/joueurs/301c287b/Douglas
Ismaël Doukouré,FRA,MT,Strasbourg,21-082,2003,7,7,585,6.5,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.7,6,24,5,0.00,0.15,0.15,0.00,0.15,0.01,0.10,0.11,0.01,0.11,https://fbref.com/fr/joueurs/0512a60a/Ismael-Doukoure
Kamory Doumbia,MLI,"MT,AT",Brest,21-239,2003,4,2,185,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,6,7,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.08,0.02,0.08,https://fbref.com/fr/joueurs/9226aa22/Kamory-Doumbia
Jean-Kevin Duverne,HAI,DF,Nantes,27-094,1997,5,4,327,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,14,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06,https://fbref.com/fr/joueurs/0cbc8baa/Jean-Kevin-Duverne
Stefan Džodić,SRB,DF,Montpellier,19-213,2005,2,2,163,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/38ef169e/Stefan-Dzodic
Aron Dønnum,NOR,"DF,MT",Toulouse,26-177,1998,7,6,462,5.1,0,0,0,0,0,0,3,0,0.5,0.5,0.2,0.7,16,22,37,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.14,0.10,0.14,https://fbref.com/fr/joueurs/10cff752/Aron-Donnum
Jacques Ekomie,GAB,DF,Angers,21-056,2003,4,3,227,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,8,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/8d5016e6/Jacques-Ekomie
Pierre Ekwah Elimby,FRA,MT,Saint-Étienne,22-273,2002,4,4,360,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,2,20,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,https://fbref.com/fr/joueurs/830371be/Pierre-Ekwah-Elimby
Breel Embolo,SUI,AT,Monaco,27-243,1997,5,4,332,3.7,0,2,2,0,0,0,1,0,2.5,2.5,1.8,4.3,6,6,26,0.00,0.54,0.54,0.00,0.54,0.67,0.49,1.16,0.67,1.16,https://fbref.com/fr/joueurs/0b4f388a/Breel-Embolo
Emanuel Emegha,NED,AT,Strasbourg,21-254,2003,7,7,592,6.6,3,1,4,3,0,0,1,0,4.0,4.0,1.1,5.1,13,3,25,0.46,0.15,0.61,0.46,0.61,0.60,0.17,0.78,0.60,0.78,https://fbref.com/fr/joueurs/a0c590b9/Emanuel-Emegha
Romain Faivre,FRA,"MT,AT",Brest,26-092,1998,5,3,264,2.9,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.8,6,13,13,0.34,0.00,0.34,0.34,0.34,0.20,0.06,0.27,0.20,0.27,https://fbref.com/fr/joueurs/745ca0a3/Romain-Faivre
Khalil Fayad,FRA,"MT,AT",Montpellier,20-127,2004,4,3,254,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,17,7,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,https://fbref.com/fr/joueurs/faf00ab8/Khalil-Fayad
Zinedine Ferhat,ALG,"AT,MT",Angers,31-227,1993,6,2,206,2.3,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.7,5,12,20,0.44,0.00,0.44,0.44,0.44,0.13,0.16,0.29,0.13,0.29,https://fbref.com/fr/joueurs/005c0807/Zinedine-Ferhat
Edimilson Fernandes,SUI,MT,Brest,28-182,1996,2,2,140,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,https://fbref.com/fr/joueurs/3bb625ac/Edimilson-Fernandes
Matias Fernandez-Pardo,BEL,AT,Lille,19-254,2005,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,https://fbref.com/fr/joueurs/0cdb6a2a/Matias-Fernandez-Pardo
Jordan Ferri,FRA,MT,Montpellier,32-216,1992,4,3,271,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,1,20,8,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,https://fbref.com/fr/joueurs/375622c5/Jordan-Ferri
Karol Fila,POL,MT,Strasbourg,26-123,1998,1,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/50ac8941/Karol-Fila
Malick Fofana,BEL,"AT,DF",Lyon,19-197,2005,7,2,265,2.9,1,1,2,1,0,0,0,0,0.3,0.3,0.6,0.9,21,9,24,0.34,0.34,0.68,0.34,0.68,0.10,0.21,0.31,0.10,0.31,https://fbref.com/fr/joueurs/8236f673/Malick-Fofana
Yahia Fofana,CIV,GB,Angers,24-054,2000,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/9d420dad/Yahia-Fofana
Lamine Fomba,FRA,MT,Saint-Étienne,26-262,1998,2,1,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,https://fbref.com/fr/joueurs/2145368f/Lamine-Fomba
Przemysław Frankowski,POL,DF,Lens,29-185,1995,6,4,361,4.0,1,0,1,0,1,1,1,0,0.9,0.1,0.3,0.4,8,25,30,0.25,0.00,0.25,0.00,0.00,0.22,0.07,0.29,0.02,0.09,https://fbref.com/fr/joueurs/00a8d210/Przemyslaw-Frankowski
Angelo Fulgini,FRA,"MT,AT",Lens,28-055,1996,5,3,243,2.7,0,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,1,14,19,0.00,0.00,0.00,0.00,0.00,0.14,0.26,0.40,0.14,0.40,https://fbref.com/fr/joueurs/4b96c347/Angelo-Fulgini
Ignatius Ganago,CMR,AT,Nantes,25-241,1999,3,0,41,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,1,5,9,0.00,0.00,0.00,0.00,0.00,0.27,0.49,0.76,0.27,0.76,https://fbref.com/fr/joueurs/23c63b7f/Ignatius-Ganago
Ulisses Garcia,SUI,"DF,MT",Marseille,28-277,1996,4,1,122,1.4,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,3,5,28,0.74,0.00,0.74,0.74,0.74,0.17,0.04,0.21,0.17,0.21,https://fbref.com/fr/joueurs/c952f633/Ulisses-Garcia
Jean-Philippe Gbamin,CIV,MT,Nantes,29-019,1995,3,1,78,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,https://fbref.com/fr/joueurs/6bd603db/Jean-Philippe-Gbamin
Yann Gboho,FRA,"MT,AT",Toulouse,23-274,2001,7,7,614,6.8,2,1,3,2,0,0,0,0,1.6,1.6,0.9,2.5,31,24,57,0.29,0.15,0.44,0.29,0.44,0.24,0.14,0.37,0.24,0.37,https://fbref.com/fr/joueurs/6be41a31/Yann-Gboho
Denis Genreau,AUS,MT,Toulouse,25-146,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,5.79,17.89,23.68,5.79,23.68,https://fbref.com/fr/joueurs/badcdcae/Denis-Genreau
Aleksandr Golovin,RUS,MT,Monaco,28-137,1996,5,3,273,3.0,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,13,28,16,0.00,0.00,0.00,0.00,0.00,0.20,0.23,0.43,0.20,0.43,https://fbref.com/fr/joueurs/3708e9fa/Aleksandr-Golovin
André Gomes,POR,MT,Lille,31-076,1993,3,3,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,10,5,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,https://fbref.com/fr/joueurs/1961b2aa/Andre-Gomes
Angel Gomes,ENG,MT,Lille,24-044,2000,6,5,382,4.2,1,1,2,1,0,1,0,0,1.3,0.5,1.9,2.4,10,28,31,0.24,0.24,0.47,0.24,0.47,0.30,0.46,0.76,0.12,0.57,https://fbref.com/fr/joueurs/645a3363/Angel-Gomes
Carlos Gómez,COL,MT,Rennes,22-032,2002,2,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/76a82373/Carlos-Gomez
Amine Gouiri,ALG,"AT,MT",Rennes,24-241,2000,7,4,433,4.8,1,1,2,1,0,0,0,0,2.1,2.1,0.2,2.3,11,19,24,0.21,0.21,0.42,0.21,0.42,0.44,0.04,0.48,0.44,0.48,https://fbref.com/fr/joueurs/aad56ca3/Amine-Gouiri
Jonathan Gradit,FRA,DF,Lens,31-325,1992,6,6,524,5.8,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,6,47,1,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,https://fbref.com/fr/joueurs/06c48679/Jonathan-Gradit
Samuel Grandsir,FRA,"MT,AT",Le Havre,28-061,1996,4,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,https://fbref.com/fr/joueurs/d2448564/Samuel-Grandsir
Mason Greenwood,ENG,AT,Marseille,23-013,2001,7,7,617,6.9,5,0,5,4,1,1,0,0,2.3,1.5,0.7,2.2,33,21,59,0.73,0.00,0.73,0.58,0.58,0.34,0.10,0.44,0.22,0.32,https://fbref.com/fr/joueurs/58eee997/Mason-Greenwood
Albert Grønbaek,DEN,"MT,AT",Rennes,23-144,2001,7,6,438,4.9,1,1,2,1,0,0,0,0,0.6,0.6,0.7,1.2,11,17,27,0.21,0.21,0.41,0.21,0.41,0.12,0.13,0.26,0.12,0.26,https://fbref.com/fr/joueurs/0da5076f/Albert-Gronbaek
Gabriel Gudmundsson,SWE,DF,Lille,25-168,1999,7,6,474,5.3,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,18,19,33,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,https://fbref.com/fr/joueurs/d5d22a58/Gabriel-Gudmundsson
Axel Gueguin,FRA,AT,Montpellier,19-204,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/f6857b4f/Axel-Gueguin
Evann Guessand,CIV,"AT,MT",Nice,23-105,2001,7,7,579,6.4,3,1,4,3,0,0,0,0,3.2,3.2,0.8,4.0,16,19,32,0.47,0.16,0.62,0.47,0.62,0.49,0.13,0.62,0.49,0.62,https://fbref.com/fr/joueurs/b73f17f8/Evann-Guessand
Bahereba Guirassy,FRA,AT,Nantes,18-046,2006,3,0,11,0.1,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,1,0,0,8.18,0.00,8.18,8.18,8.18,3.05,0.00,3.05,3.05,3.05,https://fbref.com/fr/joueurs/a08bb82c/Bahereba-Guirassy
Massadio Haïdara,MLI,DF,Brest,31-317,1992,3,3,243,2.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2,16,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/5167c97e/Massadio-Haidara
Achraf Hakimi,MAR,DF,Paris S-G,25-345,1998,6,6,533,5.9,1,3,4,1,0,0,1,0,0.9,0.9,2.7,3.7,29,39,59,0.17,0.51,0.68,0.17,0.68,0.16,0.46,0.62,0.16,0.62,https://fbref.com/fr/joueurs/e42d61c7/Achraf-Hakimi
Florent Hanin,ALG,DF,Angers,34-253,1990,6,4,397,4.4,0,1,1,0,0,0,1,0,0.0,0.0,0.5,0.5,7,24,26,0.00,0.23,0.23,0.00,0.23,0.00,0.12,0.12,0.00,0.12,https://fbref.com/fr/joueurs/6bfb4303/Florent-Hanin
Amine Harit,MAR,MT,Marseille,27-118,1997,7,6,375,4.2,1,3,4,1,0,0,0,0,0.3,0.3,0.9,1.2,8,21,14,0.24,0.72,0.96,0.24,0.96,0.07,0.22,0.29,0.07,0.29,https://fbref.com/fr/joueurs/e7d59f4f/Amine-Harit
