Joueur,Nation,Pos,Équipe,Âge,Naissance,MJ,Titulaire,Min,90,Buts,PD,B+PD,B-PénM,PénM,PénT,CJ,CR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Buts/90,PD/90,B+PD/90,B-PénM/90,B+PD-PénM/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Player href
Cenk Özkacar,TUR,DF,Valladolid,24-008,2000,3,2,106,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/9a93efc9/Cenk-Ozkacar
Jon Pacheco,ESP,DF,Real Sociedad,23-280,2001,6,4,341,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,6,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/44150beb/Jon-Pacheco
Alex Padilla,ESP,GB,Athletic Club,21-043,2003,5,3,321,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/a275838a/Alex-Padilla
Isaac Palazón Camacho,ESP,"AT,MT",Rayo Vallecano,29-292,1994,9,5,501,5.6,1,1,2,1,0,0,1,0,1.5,1.5,0.8,2.3,9,21,32,0.18,0.18,0.36,0.18,0.36,0.28,0.14,0.41,0.28,0.41,https://fbref.com/fr/joueurs/49dbab27/Isaac-Palazon-Camacho
Aitor Paredes,ESP,DF,Athletic Club,24-168,2000,5,5,439,4.9,1,0,1,1,0,0,3,1,0.9,0.9,0.0,0.9,0,8,0,0.21,0.00,0.21,0.21,0.21,0.18,0.01,0.18,0.18,0.18,https://fbref.com/fr/joueurs/b906757a/Aitor-Paredes
Daniel Parejo,ESP,MT,Villarreal,35-181,1989,9,7,577,6.4,1,0,1,1,0,1,2,0,1.1,0.2,0.1,0.3,1,35,6,0.16,0.00,0.16,0.16,0.16,0.18,0.02,0.19,0.03,0.05,https://fbref.com/fr/joueurs/7460ca0d/Daniel-Parejo
Pedri,ESP,MT,Barcelona,21-324,2002,9,7,586,6.5,2,1,3,2,0,0,1,0,0.9,0.9,1.2,2.1,16,48,24,0.31,0.15,0.46,0.31,0.46,0.14,0.19,0.32,0.14,0.32,https://fbref.com/fr/joueurs/0d9b2d31/Pedri
Adrià Pedrosa,ESP,"DF,MT",Sevilla,26-154,1998,7,6,514,5.7,0,1,1,0,0,0,3,0,0.3,0.3,0.5,0.8,9,22,25,0.00,0.18,0.18,0.00,0.18,0.05,0.09,0.14,0.05,0.14,https://fbref.com/fr/joueurs/112521d1/Adria-Pedrosa
Pejiño,ESP,AT,Las Palmas,28-077,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,https://fbref.com/fr/joueurs/8c4e56cb/Pejino
Iñaki Peña,ESP,GB,Barcelona,25-226,1999,4,3,316,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/cc1c5035/Inaki-Pena
Rubén Peña,ESP,"AT,MT",Osasuna,33-088,1991,7,1,203,2.3,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,7,6,12,0.00,0.00,0.00,0.00,0.00,0.14,0.10,0.24,0.14,0.24,https://fbref.com/fr/joueurs/1f079188/Ruben-Pena
Nicolas Pépé,CIV,"AT,MT",Villarreal,29-138,1995,8,4,382,4.2,1,1,2,1,0,0,1,0,1.8,1.8,0.7,2.5,18,16,43,0.24,0.24,0.47,0.24,0.47,0.42,0.16,0.58,0.42,0.58,https://fbref.com/fr/joueurs/57e3f0c7/Nicolas-Pepe
Peque,ESP,"MT,AT",Sevilla,22-010,2002,7,5,445,4.9,0,0,0,0,0,0,1,0,1.3,1.3,0.6,1.9,6,16,14,0.00,0.00,0.00,0.00,0.00,0.26,0.13,0.39,0.26,0.39,https://fbref.com/fr/joueurs/cb971b4f/Peque
Ayoze Pérez,ESP,AT,Villarreal,31-077,1993,7,4,412,4.6,6,0,6,6,0,0,3,0,2.4,2.4,0.8,3.2,20,20,21,1.31,0.00,1.31,1.31,1.31,0.51,0.17,0.68,0.51,0.68,https://fbref.com/fr/joueurs/819aa8e7/Ayoze-Perez
Carles Pérez,ESP,"MT,AT",Getafe,26-241,1998,9,7,600,6.7,0,0,0,0,0,0,0,0,1.0,1.0,0.6,1.6,11,8,28,0.00,0.00,0.00,0.00,0.00,0.15,0.10,0.24,0.15,0.24,https://fbref.com/fr/joueurs/a8f21b9f/Carles-Perez
Francisco Perez,ESP,MT,Valencia,22-035,2002,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,https://fbref.com/fr/joueurs/3d79a68c/Francisco-Perez
Kike Pérez,ESP,MT,Valladolid,27-243,1997,8,7,523,5.8,1,0,1,1,0,0,2,0,0.7,0.7,0.3,1.0,9,27,11,0.17,0.00,0.17,0.17,0.17,0.12,0.05,0.17,0.12,0.17,https://fbref.com/fr/joueurs/237a3851/Kike-Perez
Luis Pérez,ESP,DF,Valladolid,29-253,1995,9,9,770,8.6,0,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,19,30,43,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,https://fbref.com/fr/joueurs/b7c04927/Luis-Perez
Romain Perraud,FRA,DF,Betis,27-022,1997,8,5,477,5.3,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.5,14,19,36,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.09,0.04,0.09,https://fbref.com/fr/joueurs/6dfd8f05/Romain-Perraud
Pica,ESP,DF,Alavés,22-287,2002,3,1,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,4,0,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,https://fbref.com/fr/joueurs/9b30eda5/Pica
Yeremi Pino,ESP,MT,Villarreal,21-360,2002,7,4,326,3.6,0,1,1,0,0,0,2,0,0.7,0.7,1.6,2.3,5,9,40,0.00,0.28,0.28,0.00,0.28,0.19,0.46,0.64,0.19,0.64,https://fbref.com/fr/joueurs/540ec57b/Yeremi-Pino
Portu,ESP,"AT,MT",Girona,32-146,1992,6,1,165,1.8,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,1,4,18,0.00,0.55,0.55,0.00,0.55,0.03,0.22,0.24,0.03,0.24,https://fbref.com/fr/joueurs/1bda5842/Portu
Beñat Prados,ESP,MT,Athletic Club,23-249,2001,8,5,434,4.8,1,0,1,1,0,0,3,0,0.1,0.1,0.1,0.2,6,15,6,0.21,0.00,0.21,0.21,0.21,0.01,0.02,0.03,0.01,0.03,https://fbref.com/fr/joueurs/1f60244a/Benat-Prados
Abdón Prats,ESP,"AT,MT",Mallorca,31-312,1992,6,1,139,1.5,1,0,1,0,1,1,2,0,1.4,0.6,0.0,0.6,0,4,1,0.65,0.00,0.65,0.00,0.00,0.89,0.00,0.89,0.37,0.37,https://fbref.com/fr/joueurs/d1b060e2/Abdon-Prats
Javi Puado,ESP,"AT,MT",Espanyol,26-142,1998,8,8,654,7.3,3,0,3,2,1,1,2,0,2.4,1.6,0.7,2.2,15,21,21,0.41,0.00,0.41,0.28,0.28,0.33,0.09,0.41,0.22,0.31,https://fbref.com/fr/joueurs/2683eda7/Javi-Puado
Dani Raba,ESP,"AT,MT",Leganés,28-351,1995,4,2,140,1.6,0,0,0,0,0,1,0,0,0.9,0.1,0.2,0.3,3,4,8,0.00,0.00,0.00,0.00,0.00,0.59,0.13,0.72,0.08,0.21,https://fbref.com/fr/joueurs/ea6a7ab4/Dani-Raba
Antonio Raillo,ESP,DF,Mallorca,33-006,1991,9,9,810,9.0,1,0,1,1,0,0,0,0,1.0,1.0,0.7,1.7,11,23,5,0.11,0.00,0.11,0.11,0.11,0.11,0.08,0.19,0.11,0.19,https://fbref.com/fr/joueurs/b857bd29/Antonio-Raillo
Benito Ramírez,ESP,"DF,MT",Las Palmas,29-095,1995,6,1,212,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,9,10,34,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19,https://fbref.com/fr/joueurs/db714daf/Benito-Ramirez
Sandro Ramírez,ESP,"AT,MT",Las Palmas,29-097,1995,7,5,401,4.5,3,1,4,3,0,0,1,0,1.2,1.2,0.4,1.7,10,11,17,0.67,0.22,0.90,0.67,0.90,0.28,0.10,0.38,0.28,0.38,https://fbref.com/fr/joueurs/833fb62e/Sandro-Ramirez
Raphinha,BRA,"AT,MT",Barcelona,27-305,1996,9,8,752,8.4,5,4,9,5,0,0,1,0,5.6,5.6,4.7,10.3,26,37,75,0.60,0.48,1.08,0.60,1.08,0.67,0.56,1.23,0.67,1.23,https://fbref.com/fr/joueurs/3423f250/Raphinha
Andrei Ratiu,ROU,DF,Rayo Vallecano,26-116,1998,7,7,619,6.9,1,1,2,1,0,0,1,0,1.0,1.0,1.2,2.2,15,25,30,0.15,0.15,0.29,0.15,0.29,0.15,0.18,0.33,0.15,0.33,https://fbref.com/fr/joueurs/b1b99435/Andrei-Ratiu
Raúl,ESP,AT,Osasuna,23-346,2000,9,2,249,2.8,1,0,1,1,0,0,0,0,0.3,0.3,0.6,0.9,4,1,13,0.36,0.00,0.36,0.36,0.36,0.11,0.20,0.31,0.11,0.31,https://fbref.com/fr/joueurs/18f0a9f0/Raul
Abderrahman Rebbach,ALG,"AT,MT",Alavés,26-064,1998,4,2,204,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,2,18,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.10,0.05,0.10,https://fbref.com/fr/joueurs/9a796115/Abderrahman-Rebbach
Álex Remiro,ESP,GB,Real Sociedad,29-204,1995,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/374ee424/Alex-Remiro
Diego Rico,ESP,DF,Getafe,31-234,1993,9,8,717,8.0,0,1,1,0,0,0,2,0,0.2,0.2,0.5,0.7,9,25,31,0.00,0.13,0.13,0.00,0.13,0.03,0.06,0.09,0.03,0.09,https://fbref.com/fr/joueurs/d9ba39fc/Diego-Rico
Luis Rioja,ESP,AT,Alavés,30-364,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.57,https://fbref.com/fr/joueurs/eb3dd471/Luis-Rioja
Luis Rioja,ESP,"MT,AT",Valencia,30-364,1993,8,7,622,6.9,1,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,15,16,42,0.14,0.00,0.14,0.14,0.14,0.06,0.05,0.12,0.06,0.12,https://fbref.com/fr/joueurs/eb3dd471/Luis-Rioja
Rodrigo Riquelme,ESP,"DF,MT",Atlético Madrid,24-195,2000,7,2,242,2.7,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.9,22,13,30,0.00,0.00,0.00,0.00,0.00,0.18,0.17,0.35,0.18,0.35,https://fbref.com/fr/joueurs/65154df0/Rodrigo-Riquelme
Alberto Risco,ESP,"MT,AT",Getafe,19-045,2005,5,0,69,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0.00,0.00,0.00,0.00,0.00,0.22,0.19,0.41,0.22,0.41,https://fbref.com/fr/joueurs/36286814/Alberto-Risco
Gorka Rivera Alonso,ESP,"DF,MT",Getafe,20-074,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/f1124008/Gorka-Rivera-Alonso
Marc Roca,ESP,MT,Betis,27-323,1996,9,9,729,8.1,0,1,1,0,0,0,3,0,0.5,0.5,0.4,0.9,10,49,10,0.00,0.12,0.12,0.00,0.12,0.06,0.05,0.11,0.06,0.11,https://fbref.com/fr/joueurs/da27e268/Marc-Roca
Rodri,ESP,AT,Betis,24-151,2000,3,1,118,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,8,11,0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.19,0.13,0.19,https://fbref.com/fr/joueurs/85bed4ee/Rodri
Álvaro Rodríguez,URU,AT,Getafe,20-092,2004,2,0,19,0.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.51,0.22,0.73,0.51,0.73,https://fbref.com/fr/joueurs/49a6ecbb/Alvaro-Rodriguez
Óscar Rodríguez Arnaiz,ESP,"MT,AT",Leganés,26-108,1998,7,4,316,3.5,0,1,1,0,0,0,2,0,0.4,0.4,0.3,0.7,5,14,9,0.00,0.28,0.28,0.00,0.28,0.10,0.09,0.20,0.10,0.20,https://fbref.com/fr/joueurs/19709006/Oscar-Rodriguez-Arnaiz
Damián Rodríguez,ESP,MT,Celta Vigo,21-211,2003,8,5,524,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,1,31,4,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,https://fbref.com/fr/joueurs/22371dee/Damian-Rodriguez
Dani Rodríguez,ESP,"AT,MT",Mallorca,36-130,1988,9,7,545,6.1,2,2,4,2,0,0,1,0,0.9,0.9,1.0,1.8,8,25,24,0.33,0.33,0.66,0.33,0.66,0.14,0.16,0.30,0.14,0.30,https://fbref.com/fr/joueurs/70f8e0bd/Dani-Rodriguez
James Rodríguez,COL,"MT,AT",Rayo Vallecano,33-094,1991,4,1,99,1.1,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3,5,3,0.00,0.00,0.00,0.00,0.00,0.22,0.15,0.37,0.22,0.37,https://fbref.com/fr/joueurs/715bf047/James-Rodriguez
Javi Rodríguez,ESP,DF,Celta Vigo,21-110,2003,8,5,528,5.9,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,8,26,7,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08,https://fbref.com/fr/joueurs/08ec5e71/Javi-Rodriguez
Kirian Rodríguez,ESP,MT,Las Palmas,28-223,1996,8,8,663,7.4,0,1,1,0,0,0,1,0,1.1,1.1,0.7,1.8,13,62,17,0.00,0.14,0.14,0.00,0.14,0.14,0.09,0.24,0.14,0.24,https://fbref.com/fr/joueurs/9b130479/Kirian-Rodriguez
Ricardo Rodríguez,SUI,DF,Betis,32-050,1992,5,4,333,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,13,11,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,https://fbref.com/fr/joueurs/7f78ad23/Ricardo-Rodriguez
Rodrygo,BRA,AT,Real Madrid,23-279,2001,9,6,617,6.9,3,1,4,3,0,0,0,0,1.0,1.0,0.7,1.7,28,30,74,0.44,0.15,0.58,0.44,0.58,0.15,0.10,0.25,0.15,0.25,https://fbref.com/fr/joueurs/8f5e92a6/Rodrygo
Leo Román,ESP,GB,Mallorca,24-100,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/924ff27e/Leo-Roman
Carlos Romero,ESP,DF,Espanyol,22-351,2001,9,8,706,7.8,1,0,1,1,0,0,3,0,1.0,1.0,0.4,1.4,12,20,36,0.13,0.00,0.13,0.13,0.13,0.13,0.05,0.18,0.13,0.18,https://fbref.com/fr/joueurs/23cbf863/Carlos-Romero
Isaac Romero,ESP,AT,Sevilla,24-149,2000,7,6,450,5.0,0,1,1,0,0,0,3,0,1.4,1.4,0.5,1.9,6,8,17,0.00,0.20,0.20,0.00,0.20,0.27,0.11,0.38,0.27,0.38,https://fbref.com/fr/joueurs/be719093/Isaac-Romero
Luka Romero,ARG,"AT,MT",Alavés,19-331,2004,4,2,155,1.7,0,0,0,0,0,1,0,0,0.8,0.0,0.1,0.1,3,0,7,0.00,0.00,0.00,0.00,0.00,0.47,0.03,0.50,0.01,0.05,https://fbref.com/fr/joueurs/ca6edaa0/Luka-Romero
Oriol Romeu,ESP,MT,Girona,33-020,1991,6,5,314,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,13,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,https://fbref.com/fr/joueurs/4b511457/Oriol-Romeu
Vitor Roque,BRA,AT,Betis,19-229,2005,6,3,309,3.4,1,0,1,1,0,0,0,0,2.4,2.4,0.7,3.1,5,1,18,0.29,0.00,0.29,0.29,0.29,0.70,0.19,0.89,0.70,0.89,https://fbref.com/fr/joueurs/cb00f1e6/Vitor-Roque
Valentin Rosier,FRA,DF,Leganés,28-056,1996,9,8,754,8.4,0,1,1,0,0,0,4,0,0.1,0.1,0.3,0.4,11,11,26,0.00,0.12,0.12,0.00,0.12,0.02,0.04,0.05,0.02,0.05,https://fbref.com/fr/joueurs/9b6d9b53/Valentin-Rosier
Antonio Rüdiger,GER,DF,Real Madrid,31-225,1993,9,8,727,8.1,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,5,33,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.09,0.08,0.09,https://fbref.com/fr/joueurs/18b896d6/Antonio-Rudiger
Aitor Ruibal,ESP,"AT,DF",Betis,28-206,1996,9,4,345,3.8,0,0,0,0,0,0,1,0,0.5,0.5,0.6,1.1,6,11,25,0.00,0.00,0.00,0.00,0.00,0.13,0.16,0.29,0.13,0.29,https://fbref.com/fr/joueurs/a55d8df5/Aitor-Ruibal
Abel Ruiz,ESP,AT,Girona,24-260,2000,9,9,656,7.3,2,0,2,1,1,1,2,0,2.1,1.3,0.0,1.3,11,11,36,0.27,0.00,0.27,0.14,0.14,0.28,0.01,0.29,0.17,0.18,https://fbref.com/fr/joueurs/6cbf8d0d/Abel-Ruiz
Youssouf Sabaly,SEN,DF,Betis,31-223,1993,4,4,331,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,12,17,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,https://fbref.com/fr/joueurs/fbbb9269/Youssouf-Sabaly
Umar Sadiq,NGA,AT,Real Sociedad,27-255,1997,5,2,186,2.1,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,4,4,13,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.18,0.10,0.18,https://fbref.com/fr/joueurs/686cbe7d/Umar-Sadiq
Jorge Sáenz,ESP,DF,Leganés,27-332,1996,6,6,476,5.3,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,2,8,0,0.19,0.00,0.19,0.19,0.19,0.07,0.00,0.08,0.07,0.08,https://fbref.com/fr/joueurs/bfca375c/Jorge-Saenz
Kike Salas,ESP,DF,Sevilla,22-174,2002,6,2,198,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,11,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,https://fbref.com/fr/joueurs/0a69de7b/Kike-Salas
Albert Sambi Lokonga,BEL,MT,Sevilla,24-358,1999,3,2,171,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,7,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/1b4f1169/Albert-Sambi-Lokonga
Chuky san jose,ESP,"MT,AT",Valladolid,20-168,2004,4,1,89,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,https://fbref.com/fr/joueurs/0525a80f/Chuky-san-jose
Oihan Sancet,ESP,MT,Athletic Club,24-172,2000,8,7,536,6.0,4,0,4,3,1,1,1,0,2.6,1.8,0.4,2.1,15,31,33,0.67,0.00,0.67,0.50,0.50,0.43,0.06,0.49,0.29,0.35,https://fbref.com/fr/joueurs/bdb624a3/Oihan-Sancet
Antonio Sánchez,ESP,"DF,AT",Mallorca,27-287,1997,8,4,423,4.7,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,3,10,12,0.00,0.00,0.00,0.00,0.00,0.10,0.05,0.15,0.10,0.15,https://fbref.com/fr/joueurs/a254bbe0/Antonio-Sanchez
Iván Sánchez,ESP,"MT,AT",Valladolid,32-021,1992,9,2,369,4.1,1,0,1,1,0,0,1,0,0.3,0.3,0.8,1.1,12,21,22,0.24,0.00,0.24,0.24,0.24,0.07,0.19,0.26,0.07,0.26,https://fbref.com/fr/joueurs/70107d4d/Ivan-Sanchez
Javi Sánchez,ESP,DF,Valladolid,27-214,1997,3,3,241,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,https://fbref.com/fr/joueurs/60359288/Javi-Sanchez
Juanlu Sánchez,ESP,"MT,DF",Sevilla,21-060,2003,6,3,308,3.4,1,0,1,1,0,0,3,1,0.6,0.6,0.2,0.8,3,9,13,0.29,0.00,0.29,0.29,0.29,0.18,0.05,0.23,0.18,0.23,https://fbref.com/fr/joueurs/cc6de655/Juanlu-Sanchez
Manu Sánchez,ESP,DF,Alavés,24-051,2000,8,6,584,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,14,19,14,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02,https://fbref.com/fr/joueurs/ffacd3d5/Manu-Sanchez
Jesús Santiago,ESP,MT,Getafe,20-142,2004,7,2,167,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/bc49fd34/Jesus-Santiago
Aleksandar Sedlar,SRB,DF,Alavés,32-306,1991,5,5,409,4.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,https://fbref.com/fr/joueurs/a35134ae/Aleksandar-Sedlar
Sergi,ESP,DF,Leganés,32-177,1992,9,9,810,9.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,22,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05,https://fbref.com/fr/joueurs/65ac6ea0/Sergi
Fábio Silva,POR,"AT,MT",Las Palmas,22-087,2002,5,4,348,3.9,1,0,1,1,0,0,3,0,1.6,1.6,0.1,1.6,10,5,26,0.26,0.00,0.26,0.26,0.26,0.40,0.01,0.42,0.40,0.42,https://fbref.com/fr/joueurs/e7aa9d7c/Fabio-Silva
Rui Silva,POR,GB,Betis,30-250,1994,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/ea83bfa6/Rui-Silva
Giuliano Simeone,ARG,"MT,DF",Atlético Madrid,21-301,2002,4,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/a6536561/Giuliano-Simeone
Daley Sinkgraven,NED,DF,Las Palmas,29-102,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,https://fbref.com/fr/joueurs/73000a79/Daley-Sinkgraven
Jailson Siqueira,BRA,"DF,MT",Celta Vigo,29-037,1995,6,5,451,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,30,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,https://fbref.com/fr/joueurs/b4819112/Jailson-Siqueira
Antonio Sivera,ESP,GB,Alavés,28-064,1996,9,9,810,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,https://fbref.com/fr/joueurs/9970da54/Antonio-Sivera
Alex Sola,ESP,"MT,AT",Getafe,25-127,1999,9,8,617,6.9,0,1,1,0,0,0,3,0,0.5,0.5,0.6,1.1,13,13,25,0.00,0.15,0.15,0.00,0.15,0.07,0.09,0.17,0.07,0.17,https://fbref.com/fr/joueurs/5fa714d5/Alex-Sola
Jhon Solis,COL,MT,Girona,20-011,2004,6,2,289,3.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,18,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,https://fbref.com/fr/joueurs/1282939a/Jhon-Solis
David Soria,ESP,GB,Getafe,31-193,1993,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/8f8c6934/David-Soria
Juan Soriano,ESP,GB,Leganés,27-052,1997,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/fr/joueurs/5512b1a9/Juan-Soriano
Hugo Sotelo,ESP,MT,Celta Vigo,20-300,2003,5,3,254,2.8,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,3,12,10,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,https://fbref.com/fr/joueurs/3aa74860/Hugo-Sotelo
Djibril Sow,SUI,MT,Sevilla,27-251,1997,6,4,367,4.1,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,5,24,10,0.00,0.00,0.00,0.00,0.00,0.15,0.03,0.18,0.15,0.18,https://fbref.com/fr/joueurs/4c6facae/Djibril-Sow
Carl Starfelt,SWE,DF,Celta Vigo,29-135,1995,8,6,556,6.2,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,1,15,1,0.16,0.00,0.16,0.16,0.16,0.05,0.00,0.05,0.05,0.05,https://fbref.com/fr/joueurs/5cfec13d/Carl-Starfelt
Orri Steinn Óskarsson,ISL,AT,Real Sociedad,20-046,2004,5,1,174,1.9,2,0,2,2,0,0,0,0,1.9,1.9,0.0,1.9,0,1,9,1.03,0.00,1.03,1.03,1.03,0.96,0.00,0.96,0.96,0.96,https://fbref.com/fr/joueurs/d0b8e745/Orri-Steinn-Oskarsson
Stoichkov,ESP,"MT,AT",Alavés,30-344,1993,8,6,503,5.6,0,1,1,0,0,0,1,0,0.9,0.9,0.7,1.6,7,19,27,0.00,0.18,0.18,0.00,0.18,0.17,0.12,0.29,0.17,0.29,https://fbref.com/fr/joueurs/4e257184/Stoichkov
Cristhian Stuani,URU,AT,Girona,38-002,1986,6,0,97,1.1,3,0,3,2,1,1,1,0,3.3,2.6,0.0,2.6,0,0,3,2.78,0.00,2.78,1.86,1.86,3.10,0.00,3.10,2.45,2.45,https://fbref.com/fr/joueurs/220c11f1/Cristhian-Stuani
