Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Zuberu Sharani,GHA,"DF,MF",Slovan Bratislava,24-306,2000,1.3,2,1,1,1,0,1,1,100.0,0,0,0,0,3,5,9,0
Danylo Sikan,UKR,FW,Shakhtar,23-206,2001,1.3,4,1,1,2,1,1,2,50.0,1,0,0,0,0,4,1,0
André Silva,POR,FW,RB Leipzig,29-002,1995,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
António Silva,POR,DF,Benfica,21-009,2003,2.1,1,0,1,0,0,1,4,25.0,3,1,1,0,3,4,14,0
Bernardo Silva,POR,"MF,FW",Manchester City,30-090,1994,2.5,4,1,1,3,0,1,1,100.0,0,1,0,1,0,4,1,0
Caio Henrique Oliveira Silva,BRA,"DF,MF",Monaco,27-100,1997,2.1,5,4,1,3,1,1,2,50.0,1,0,0,0,3,8,1,0
Abdallah Sima,SEN,FW,Brest,23-144,2001,2.5,6,2,1,3,2,2,2,100.0,0,1,0,1,2,8,1,0
Giuliano Simeone,ARG,"MF,FW",Atlético Madrid,21-326,2002,1.2,0,0,0,0,0,0,4,0.0,4,3,0,3,2,2,2,0
Xavi Simons,NED,MF,RB Leipzig,21-201,2003,2.8,5,4,0,1,4,3,6,50.0,3,4,1,3,1,6,4,0
Jahmai Simpson-Pusey,ENG,DF,Manchester City,19-004,2005,1.0,0,0,0,0,0,0,0,,0,2,1,1,1,1,2,0
Wilfried Singo,CIV,DF,Monaco,23-319,2000,3.0,5,4,4,1,0,1,1,100.0,0,4,2,2,4,9,13,0
Michał Skóraś,POL,"MF,FW",Club Brugge,24-267,2000,0.7,2,2,0,1,1,2,2,100.0,0,0,0,0,1,3,0,0
Łukasz Skorupski,POL,GK,Bologna,33-187,1991,4.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,1
Andreas Skov Olsen,DEN,"MF,FW",Club Brugge,24-315,1999,2.5,2,1,0,1,1,0,3,0.0,3,0,0,0,3,5,4,0
Gijs Smal,NED,"DF,MF",Feyenoord,27-069,1997,0.8,1,1,0,0,1,1,2,50.0,1,0,0,0,1,2,1,0
Rhodri Smith,SUI,DF,Young Boys,18-060,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Markus Solbakken,NOR,MF,Sparta Prague,24-106,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jhon Solis,COL,MF,Girona,20-036,2004,0.4,2,1,1,1,0,0,0,,0,1,1,0,0,2,2,0
Yann Sommer,SUI,GK,Inter,35-327,1988,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Uroš Spajić,SRB,DF,Red Star,31-269,1993,4.0,5,3,5,0,0,3,5,60.0,2,5,4,1,10,15,21,4
Dario Špikić,CRO,"FW,DF",Dinamo Zagreb,25-231,1999,1.0,1,1,0,0,1,0,0,,0,3,0,3,2,3,1,0
Jerry St. Juste,NED,DF,Sporting CP,28-020,1996,0.4,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0
Pascal Stenzel,GER,"DF,MF",Stuttgart,28-233,1996,0.8,1,0,0,1,0,0,0,,0,2,0,2,0,1,1,0
Taras Stepanenko,UKR,MF,Shakhtar,35-092,1989,0.8,2,1,1,1,0,0,6,0.0,6,1,1,0,1,3,0,0
Raheem Sterling,ENG,"FW,MF",Arsenal,29-336,1994,0.5,3,2,1,1,1,1,3,33.3,2,0,0,0,1,4,0,0
Angelo Stiller,GER,MF,Stuttgart,23-218,2001,4.0,5,2,0,3,2,3,8,37.5,5,6,5,1,2,7,3,0
Luka Stojkovic,CRO,MF,Dinamo Zagreb,21-011,2003,0.5,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
John Stones,ENG,DF,Manchester City,30-164,1994,1.8,2,0,1,0,1,2,3,66.7,1,1,1,0,1,3,3,0
Dávid Strelec,SVK,FW,Slovan Bratislava,23-218,2001,3.7,1,1,0,0,1,0,2,0.0,2,1,0,1,0,1,4,0
Cristhian Stuani,URU,FW,Girona,38-027,1986,2.1,1,1,1,0,0,0,0,,0,2,1,1,2,3,5,0
Martin Suchomel,CZE,MF,Sparta Prague,22-058,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Petar Sucic,CRO,MF,Dinamo Zagreb,21-014,2003,2.9,7,1,3,3,1,3,5,60.0,2,3,0,3,2,9,1,0
Heorhiy Sudakov,UKR,MF,Shakhtar,22-068,2002,3.9,1,1,0,1,0,0,1,0.0,1,3,1,2,1,2,1,0
Niklas Süle,GER,DF,Dortmund,29-066,1995,2.0,3,1,2,1,0,2,4,50.0,2,3,3,0,0,3,7,0
Dominik Szoboszlai,HUN,MF,Liverpool,24-014,2000,3.1,2,1,0,2,0,2,2,100.0,0,5,1,4,1,3,1,1
Július Szöke,SVK,MF,Slovan Bratislava,29-099,1995,0.4,3,1,0,3,0,1,1,100.0,0,0,0,0,1,4,2,0
Asger Sørensen,DEN,DF,Sparta Prague,28-156,1996,1.0,0,0,0,0,0,0,1,0.0,1,4,0,4,0,0,5,0
Alexander Sørloth,NOR,FW,Atlético Madrid,28-339,1995,1.5,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0
Jonathan Tah,GER,DF,Leverkusen,28-271,1996,4.0,2,1,2,0,0,2,5,40.0,3,3,3,0,8,10,11,0
Dominik Takáč,SVK,GK,Slovan Bratislava,25-301,1999,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Chemsdine Talbi,BEL,"MF,FW",Club Brugge,19-183,2005,0.8,1,1,1,0,0,1,5,20.0,4,0,0,0,1,2,0,0
Edmond Tapsoba,BFA,DF,Leverkusen,25-280,1999,3.2,5,3,4,1,0,2,5,40.0,3,4,2,2,3,8,13,0
Mehdi Taremi,IRN,FW,Inter,32-113,1992,3.7,6,3,1,3,2,1,4,25.0,3,2,0,2,1,7,7,0
Greg Taylor,SCO,DF,Celtic,27-003,1997,2.2,5,1,2,1,2,3,3,100.0,0,2,0,2,2,7,3,0
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,24-286,2000,2.3,8,4,3,3,2,3,3,100.0,0,5,1,4,3,11,2,0
Mathys Tel,FRA,MF,Bayern Munich,19-195,2005,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Nathan Tella,NGA,"FW,DF",Leverkusen,25-126,1999,0.8,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
Marc-André ter Stegen,GER,GK,Barcelona,32-192,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Martin Terrier,FRA,MF,Leverkusen,27-249,1997,1.1,2,1,2,0,0,0,2,0.0,2,1,0,1,1,3,0,0
Aleksa Terzić,SRB,DF,RB Salzburg,25-083,1999,1.9,2,1,0,2,0,2,3,66.7,1,3,1,2,2,4,7,0
Kévin Théophile-Catherine,FRA,DF,Dinamo Zagreb,35-011,1989,4.0,5,3,4,1,0,4,7,57.1,3,6,2,4,7,12,25,0
Malick Thiaw,GER,DF,Milan,23-092,2001,1.1,2,0,2,0,0,1,1,100.0,0,0,0,0,0,2,6,0
Khéphren Thuram,FRA,MF,Juventus,23-227,2001,2.1,1,1,1,0,0,0,0,,0,1,0,1,2,3,5,0
Marcus Thuram,FRA,FW,Inter,27-094,1997,1.2,1,1,1,0,0,0,0,,0,1,0,1,1,2,0,0
Youri Tielemans,BEL,MF,Aston Villa,27-185,1997,3.8,10,2,4,3,3,6,15,40.0,9,4,3,1,3,13,3,0
Guus Til,NED,MF,PSV Eindhoven,26-322,1997,3.5,3,1,1,2,0,2,2,100.0,0,2,0,2,2,5,4,0
Malik Tillman,USA,"MF,FW",PSV Eindhoven,22-164,2002,4.0,12,4,3,6,3,5,13,38.5,8,8,2,6,7,19,8,0
Jurriën Timber,NED,DF,Arsenal,23-144,2001,2.2,3,3,1,1,1,2,2,100.0,0,1,1,0,4,7,4,0
Quinten Timber,NED,MF,Feyenoord,23-144,2001,3.7,9,3,2,5,2,3,6,50.0,3,4,0,4,5,14,2,0
Vinicius Tobias,BRA,DF,Shakhtar,20-259,2004,0.6,5,4,4,0,1,3,4,75.0,1,4,2,2,1,6,1,1
Marko Tolić,CRO,MF,Slovan Bratislava,28-126,1996,3.8,4,4,2,1,1,2,3,66.7,1,3,1,2,1,5,0,0
Fikayo Tomori,ENG,DF,Milan,26-325,1997,3.9,4,3,2,1,1,2,4,50.0,2,5,1,4,2,6,11,0
Pablo Torre,ESP,MF,Barcelona,21-219,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Raúl Torrente,ESP,DF,Dinamo Zagreb,23-058,2001,3.0,10,8,7,3,0,6,7,85.7,1,11,7,4,4,14,23,0
Ferrán Torres,ESP,FW,Barcelona,24-253,2000,1.1,1,0,0,0,1,1,2,50.0,1,2,1,1,1,2,1,0
Pau Torres,ESP,DF,Aston Villa,27-297,1997,3.3,4,4,4,0,0,3,3,100.0,0,6,4,2,1,5,9,0
Lorenzo Torriani,ITA,GK,Milan,19-282,2005,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Ousmane Toure,FRA,DF,Lille,19-264,2005,0.5,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,1,1
Gernot Trauner,AUT,DF,Feyenoord,32-228,1992,3.0,6,5,2,4,0,2,5,40.0,3,2,2,0,6,12,8,0
Francisco Trincão,POR,MF,Sporting CP,24-315,1999,3.8,4,3,2,2,0,2,3,66.7,1,3,0,3,2,6,4,0
Leandro Trossard,BEL,FW,Arsenal,29-340,1994,3.0,1,0,0,1,0,0,3,0.0,3,4,0,4,2,3,2,1
Anatolii Trubin,UKR,GK,Benfica,23-099,2001,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Auston Trusty,USA,DF,Celtic,26-088,1998,3.1,13,7,10,3,0,7,8,87.5,1,3,2,1,1,14,19,0
Kostas Tsimikas,GRE,DF,Liverpool,28-180,1996,2.9,2,2,0,2,0,2,3,66.7,1,4,0,4,8,10,6,0
Viktor Tsyhankov,UKR,FW,Girona,26-359,1997,1.3,1,1,0,1,0,1,1,100.0,0,2,0,2,2,3,1,0
Indrit Tuci,ALB,FW,Sparta Prague,24-055,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Christos Tzolis,GRE,"MF,FW",Club Brugge,22-283,2002,3.5,6,3,1,2,3,1,3,33.3,2,3,0,3,2,8,1,0
Ayase Ueda,JPN,"FW,MF",Feyenoord,26-059,1998,1.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Filip Ugrinic,SUI,MF,Young Boys,25-308,1999,3.6,7,5,4,2,1,1,4,25.0,3,1,0,1,3,10,2,0
Sven Ulreich,GER,GK,Bayern Munich,36-097,1988,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Deniz Undav,GER,"MF,FW",Stuttgart,28-112,1996,3.2,1,1,0,0,1,0,2,0.0,2,0,0,0,0,1,0,0
Dayot Upamecano,FRA,DF,Bayern Munich,26-012,1998,4.0,10,9,5,4,1,3,6,50.0,3,6,2,4,9,19,6,0
Kacper Urbanski,POL,MF,Bologna,20-062,2004,1.5,2,0,1,1,0,2,4,50.0,2,1,0,1,0,2,2,0
Josha Vagnoman,GER,DF,Stuttgart,23-333,2000,2.7,3,2,2,0,1,3,8,37.5,5,4,0,4,2,5,3,0
Álex Valle,ESP,DF,Celtic,20-197,2004,1.8,5,2,3,1,1,5,8,62.5,3,1,0,1,2,7,7,0
Federico Valverde,URU,MF,Real Madrid,26-109,1998,3.5,5,1,3,1,1,3,7,42.9,4,1,0,1,6,11,3,0
Virgil van Dijk,NED,DF,Liverpool,33-123,1991,4.0,1,0,1,0,0,1,1,100.0,0,5,5,0,3,4,12,0
Hans Vanaken,BEL,"MF,FW",Club Brugge,32-076,1992,4.0,7,3,1,5,1,3,6,50.0,3,3,1,2,0,7,5,2
Vanderson,BRA,DF,Monaco,23-140,2001,3.8,10,7,5,4,1,2,7,28.6,5,4,1,3,4,14,10,0
Lucas Vázquez,ESP,DF,Real Madrid,33-130,1991,2.5,5,4,2,3,0,2,5,40.0,3,0,0,0,4,9,3,1
Joey Veerman,NED,MF,PSV Eindhoven,25-355,1998,0.7,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,1
Romeo Vermant,BEL,"FW,MF",Club Brugge,20-289,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Arthur Vermeeren,BEL,MF,RB Leipzig,19-275,2005,1.5,2,0,1,1,0,1,1,100.0,0,5,2,3,2,4,1,1
Hugo Vetlesen,NOR,MF,Club Brugge,24-253,2000,1.6,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0
William Vick,DEN,MF,Sturm Graz,21-252,2003,3.7,5,3,2,2,1,1,2,50.0,1,3,0,3,1,6,1,0
Pau Victor Delgado,ESP,FW,Barcelona,22-348,2001,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Peter Vindahl Jensen,DEN,GK,Sparta Prague,26-266,1998,4.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,2
Alan Virginius,FRA,"FW,MF",Young Boys,21-310,2003,1.5,1,1,0,0,1,0,0,,0,1,0,1,0,1,2,0
Martin Vitík,CZE,DF,Sparta Prague,21-292,2003,4.0,8,5,7,1,0,5,7,71.4,2,9,7,2,1,9,23,0
Vitinha,POR,MF,Paris S-G,24-269,2000,2.7,0,0,0,0,0,0,1,0.0,1,0,0,0,4,4,1,0
Dušan Vlahović,SRB,FW,Juventus,24-285,2000,3.5,1,1,0,0,1,1,6,16.7,5,5,1,4,1,2,0,0
Siemen Voet,BEL,DF,Slovan Bratislava,24-279,2000,1.0,1,0,0,1,0,1,2,50.0,1,2,1,1,0,1,4,0
Matúš Vojtko,SVK,DF,Slovan Bratislava,24-034,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Stefan de Vrij,NED,DF,Inter,32-277,1992,2.7,1,1,1,0,0,1,1,100.0,0,6,6,0,1,2,17,0
Kyle Walker,ENG,DF,Manchester City,34-164,1990,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ollie Watkins,ENG,FW,Aston Villa,28-314,1995,2.6,1,0,0,1,0,0,0,,0,0,0,0,1,2,3,0
Timothy Weah,USA,FW,Juventus,24-260,2000,0.9,4,2,4,0,0,2,2,100.0,0,0,0,0,0,4,0,0
Vladimír Weiss,SVK,"FW,MF",Slovan Bratislava,34-344,1989,1.5,5,3,3,2,0,2,5,40.0,3,3,0,3,1,6,1,0
Timon Wellenreuther,GER,GK,Feyenoord,28-341,1995,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Ben White,ENG,DF,Arsenal,27-031,1997,2.5,4,2,1,3,0,1,2,50.0,1,0,0,0,3,7,3,0
Tomáš Wiesner,CZE,MF,Sparta Prague,27-114,1997,1.8,4,1,0,3,1,1,8,12.5,7,1,1,0,1,5,9,0
Kevin Wimmer,AUT,DF,Slovan Bratislava,31-359,1992,3.0,1,0,1,0,0,1,2,50.0,1,3,1,2,6,7,19,0
Florian Wirtz,GER,"MF,FW",Leverkusen,21-189,2003,3.8,4,1,2,2,0,1,4,25.0,3,5,0,5,3,7,2,0
Axel Witsel,BEL,DF,Atlético Madrid,35-301,1989,3.0,3,2,2,0,1,1,3,33.3,2,9,6,3,3,6,9,0
Gregory Wüthrich,SUI,DF,Sturm Graz,29-340,1994,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Granit Xhaka,SUI,MF,Leverkusen,32-042,1992,3.2,8,6,2,5,1,7,12,58.3,5,2,2,0,2,10,4,1
Malick Yalcouye,CIV,MF,Sturm Graz,18-356,2005,3.4,6,4,3,0,3,2,2,100.0,0,3,1,2,3,9,1,0
Lamine Yamal,ESP,FW,Barcelona,17-118,2007,3.6,5,5,0,5,0,2,6,33.3,4,3,0,3,0,5,2,0
Erencan Yardimci,TUR,FW,Sturm Graz,22-278,2002,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Kenan Yıldız,TUR,FW,Juventus,19-188,2005,3.3,5,3,2,3,0,2,3,66.7,1,3,1,2,4,9,2,1
Seol Youngwoo,KOR,DF,Red Star,25-339,1998,4.0,4,4,2,2,0,2,4,50.0,2,1,0,1,5,9,9,0
Dan-Axel Zagadou,FRA,DF,Stuttgart,25-158,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Danijel Zagorac,CRO,GK,Dinamo Zagreb,37-275,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Warren Zaïre-Emery,FRA,MF,Paris S-G,18-245,2006,3.7,7,4,2,2,3,3,6,50.0,3,2,0,2,2,9,5,0
Denis Zakaria,SUI,MF,Monaco,27-354,1996,3.0,7,6,2,4,1,4,8,50.0,4,5,0,5,8,15,2,0
Nicolò Zaniolo,ITA,"FW,MF",Atalanta,25-129,1999,1.0,1,0,0,0,1,0,0,,0,1,0,1,0,1,1,0
Davide Zappacosta,ITA,DF,Atalanta,32-150,1992,3.8,6,2,0,2,4,3,3,100.0,0,8,1,7,2,8,3,0
Gjivai Zechiël,NED,MF,Feyenoord,20-160,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jaroslav Zelený,CZE,DF,Sparta Prague,32-080,1992,2.0,4,3,4,0,0,3,3,100.0,0,1,1,0,3,7,6,0
Ramiz Zerrouki,ALG,"MF,FW",Feyenoord,26-166,1998,0.8,3,2,1,2,0,0,0,,0,3,0,3,0,3,0,1
Edon Zhegrova,KVX,"FW,MF",Lille,25-222,1999,3.8,8,2,2,3,3,3,10,30.0,7,6,0,6,0,8,0,0
Piotr Zieliński,POL,MF,Inter,30-172,1994,2.7,3,2,2,1,0,0,3,0.0,3,2,0,2,0,3,2,2
Oleksandr Zinchenko,UKR,DF,Arsenal,27-329,1996,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Tanguy Zoukrou,FRA,DF,Young Boys,21-185,2003,2.0,3,2,2,1,0,3,3,100.0,0,3,2,1,4,7,6,0
Oleksandr Zubkov,UKR,"FW,MF",Shakhtar,28-097,1996,3.4,4,4,3,1,0,1,6,16.7,5,1,1,0,0,4,0,0
Lovro Zvonarek,CRO,"MF,FW",Sturm Graz,19-184,2005,1.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0
Martin Ødegaard,NOR,MF,Arsenal,25-327,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Łukasz Łakomy,POL,MF,Young Boys,23-295,2001,1.6,0,0,0,0,0,0,2,0.0,2,1,1,0,2,2,0,0
